"id";"incept";"src";"description";"contextual";"inside";"window";"more_than_one_sign";"lat";"lng";"island";"city";"neighborhood";"street";"language_typology";"languages";"landmarks";"producer";"type";"transcription";"is_duplicate";"rhizome"
"576";"2017-03-27";"muse.jpg";"muse";"1";"0";"0";"0";"21.396894444444445";"-157.7426611111111";"Oahu";"Kailua ";"Kailua";"Uluniu St";"0";;;;;"muse";"0";"0"
"577";"2017-03-25";"nalu counter 2.jpg";"nalu counter 2";"1";"1";"0";"0";"21.39215";"-157.74223333333333";"Oahu";"Kailua ";"Kailua";"Hekili St";"0";;;;;"nalu counter";"0";"0"
"578";"2017-03-25";"nalu counter Japanese tourist.jpg";"nalu counter Japanese tourist";"1";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"0";;;;;"nalu counter";"0";"0"
"579";"2017-03-25";"nalu counter menu cup.jpg";"nalu counter menu cup";"1";"1";"0";"0";"21.39216111111111";"-157.7422472222222";"Oahu";"Kailua ";"Kailua";"Hekili St";"0";;;;;"nalu counter";"0";"0"
"580";"2017-03-25";"nalu counter.jpg";"nalu counter";"1";"1";"0";"0";"21.392155555555554";"-157.74221666666665";"Oahu";"Kailua ";"Kailua";"Hekili St";"0";;;;;"nalu counter";"0";"0"
"581";"2017-03-25";"nalu health bar shop sign.jpg";"nalu health bar shop sign";"0";"0";"0";"0";"21.39215";"-157.7422472222222";"Oahu";"Kailua ";"Kailua";"Hekili St";"2";"Eng, Hwn";;"bus";"cont";"shop name nalu health bar";"0";"0"
"582";"2017-03-25";"nalu inside painings.jpg";"nalu inside painings";"1";"1";"0";"0";"21.39217222222222";"-157.7422472222222";"Oahu";"Kailua ";"Kailua";"Hekili St";"0";;;;;"nalu inside painings";"0";"0"
"583";"2017-03-25";"nalu menu blackboad.jpg";"nalu menu blackboad";"0";"1";"0";"0";"21.392166666666665";"-157.74220277777778";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"English menu nalu";"0";"0"
"584";"2017-03-25";"nalu menu.jpg";"nalu menu";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"nalu menu";"0";"0"
"585";"2017-03-25";"nalu opening.jpg";"nalu opening";"0";"0";"0";"0";"21.392158333333334";"-157.74221666666665";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"open sign";"0";"0"
"586";"2017-03-25";"nalu operation hour phone address.jpg";"nalu operation hour phone address";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"2";"Eng, Hwn";;"bus";"cont";"nalu operation hour phone address";"0";"0"
"587";"2017-03-25";"nalu window sign.jpg";"nalu window sign";"0";"0";"0";"0";"21.392155555555554";"-157.7422472222222";"Oahu";"Kailua ";"Kailua";"Hekili St";"2";"Eng, Hwn";;"bus";"cont";"shop name nalu health bar";"0";"0"
"588";"2017-03-25";"napa Auto parts.jpg";"Auto parts";"1";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"Auto parts";"0";"0"
"589";"2017-03-25";"napukin papper salt teddys bigger burger.jpg";"napukin papper salt teddy's bigger burger";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"con";"napukin papper salt teddy's bigger burger";"0";"0"
"590";"2017-03-25";"News paper box.jpg";"News paper box";"0";"0";"0";"0";"21.39183611111111";"-157.74104444444444";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"descont";"Newspaper";"0";"0"
"591";"2017-03-25";"No bicycle riding sign.jpg";"No bicycle riding sign";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"con";"No bicycle riding sign";"0";"0"
"592";"2017-02-03";"no bowling shoes outside pali lane.jpg";"no bowling shoes outside pali lane";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"no bowling shoes outside pali lane";"0";"0"
"593";"2017-03-25";"No food island tresur.jpg";"No food island tresur";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"no food sign";"0";"0"
"594";"2017-02-21";"no outside food or drinks.jpg";"no outside food or drinks";"0";"0";"0";"0";"0";"0";"Oahu";"Manoa";"Manoa";"East Manoa Rd";"1";"Eng";;"bus";"con";"no outside food or drinks";"0";"0"
"595";"2017-03-27";"no parking nori kohana.jpg";"no parking nori kohana";"0";"0";"0";"0";"21.3944";"-157.74609444444442";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Eng";;"bus";"con";"no parking nori kohana";"0";"0"
"596";"2017-03-25";"No parking.jpg";"No parking";"0";"0";"0";"0";"21.39185277777778";"-157.74149999999997";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"parking ";"0";"0"
"597";"2017-02-19";"no skateboards.jpg";"no skateboards";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"no skateboards";"0";"0"
"598";"2016-10-28";"No smoking Kailua.jpg";"No smoking Kailua";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"2";"Eng, Jp";;"bus";"cont";"no smoking Kailua Beach Adventures";"0";"0"
"599";"2017-04-01";"No toilet deposite infor Japanese.jpg";"No toilet deposite infor Japanese";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kainehe St";"2";"Jp, Eng";;"bus";"con";"No toilet deposite infor Japanese";"0";"0"
"600";"2017-04-01";"No toilet inside Japanese.jpg";"No toilet inside Japanese ";"0";"1";"0";"0";"21.393769444444445";"-157.74528611111108";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Jp";;"bus";"con";"No toilet inside Japanese ";"0";"0"
"601";"2017-03-25";"no tourists in the morning.jpg";"no tourists in the morning";"1";"0";"0";"0";"21.391966666666665";"-157.74111944444442";"Oahu";"Kailua ";"Kailua";"Hekili St";"0";;;;;"no tourists in the morng";"0";"0"
"602";"2017-03-27";"noanoa inside.jpg";"noanoa inside";"1";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"0";;;;;"noanoa inside";"0";"0"
"603";"2017-03-27";"NoaNoa.jpg";"NoaNoa";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"shop name NoaNoa";"0";"0"
"604";"2017-03-27";"Nori kohana boad.jpg";"Nori kohana boad";"0";"0";"0";"0";"21.3945";"-157.74600277777776";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Eng";;"bus";"con";"Nori kohana boad";"0";"0"
"605";"2017-03-27";"nori kohana massage academy.jpg";"nori kohana massage academy";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Eng";;"bus";"con";"shop name nori kohana massage academy";"0";"0"
"606";"2017-02-19";"now hiring.jpg";"now hiring";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"now hiring";"0";"0"
"607";"2017-03-07";"nuts chocolate tag.jpg";"nuts chocolate tag";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hamakua Rd";"1";"Eng";;"bus";"cont";"nuts chocolate tag";"0";"0"
"608";"2017-03-27";"Ohana barbeq.jpg";"Ohana barbeq";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Eng";;"bus";"con";"Ohana barbeq";"0";"0"
"609";"2017-03-27";"Ohana barbq.jpg";"Ohana barbq";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Eng";;"bus";"con";"shop nameOhana barbq";"0";"0"
"610";"2016-10-28";"Oils in window.jpg";"Oils in window";"0";"1";"1";"0";"21.393955555555554";"-157.74111944444442";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Jp";;"bus";"cont";"oils made in Hawai?i  on display";"0";"0"
"611";"2017-03-25";"olilole sticker lanikai.jpg";"olilole sticker lanikai";"0";"0";"0";"0";"21.39368888888889";"-157.74096666666665";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"3";"Jp, Eng, Hwn";;"bus";"con";"Olioli sticker";"0";"0"
"612";"2017-02-03";"Olioli sticker blue lani.jpg";"Olioli sticker blue lani";"0";"0";"0";"0";"21.395133333333334";"-157.74540833333333";"Oahu";"Kailua ";"Kailua";"Oneawa St";"3";"Jp, Eng, Hwn";;"bus";"cont";"Olioli sticker blue lani";"0";"0"
"613";"2017-03-25";"Olioli sticker hibachi.jpg";"Olioli sticker hibachi";"0";"0";"0";"0";"21.39347777777778";"-157.73988333333332";"Oahu";"Kailua ";"Kailua";"Hahani St";"3";"Jp, Eng, Hwn";;"bus";"con";"Olioli sticker";"0";"0"
"614";"2017-03-25";"olioli sticker nalu.jpg";"olioli sticker nalu";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"3";"Eng, Jp, Hwn";;"bus";"cont";"JTB sticker";"0";"0"
"615";"2017-03-25";"Olioli sticker pedago.jpg";"Olioli sticker pedago";"0";"0";"0";"0";"21.392891666666667";"-157.74067777777776";"Oahu";"Kailua ";"Kailua";"Hahani St";"3";"Jp, Eng, Hwn";;"bus";"con";"Olioli sticker";"0";"0"
"616";"2017-03-27";"olioli sticker victoria cafe.jpg";"olioli sticker victoria cafe";"0";"0";"0";"0";"21.396594444444442";"-157.74331666666666";"Oahu";"Kailua ";"Kailua";"Uluniu St";"3";"Jp, Eng, Hwn";;"bus";"con";"olioli sticker victoria cafe";"0";"0"
"617";"2017-03-25";"Olioli sticker.jpg";"Olioli sticker";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"3";"Jp, Eng, Hwn";;"bus";"con";"Olioli sticker";"0";"0"
"618";"2017-03-25";"Olioli stiker sandpeople.jpg";"Olioli stiker sandpeople";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"3";"Jp, Eng, Hwn";;"bus";"con";"Olioli sticker";"0";"0"
"619";"2017-03-25";"Olioli trolley bus.jpg";"Olioli trolley bus";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"3";"Eng, Jp, Hwn";;"bus";;"Olioli trolley bus";"0";"0"
"620";"2017-03-27";"olive aloha.jpg";"olive aloha";"0";"0";"0";"0";"21.39505833333333";"-157.74623055555554";"Oahu";"Kailua";"Kailua";"Uluniu St";"1";"Hwn";;"bus";"con";"olive aloha";"0";"0"
"621";"2016-10-28";"Olive bar English Whole foods Kailua.jpg";"Olive bar English Whole foods Kailua";"0";"1";"0";"0";"21.39399722222222";"-157.74282777777776";"Oahu";"Kailua";"Kailua";"Hunakai";"1";"Eng";;"bus";"cont";"Please put olives ";"0";"0"
"622";"2017-03-27";"Olive.jpg";"Olive";"0";"0";"0";"0";"21.395263888888888";"-157.74525555555553";"Oahu";"Kailua";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"shop name Olive";"0";"0"
"623";"2017-03-27";"oliver inside.jpg";"oliver inside";"1";"0";"0";"0";"21.395005555555556";"-157.74601666666666";"Oahu";"Kailua";"Kailua";"Uluniu St";"0";;;;;"oliver inside";"0";"0"
"624";"2017-03-27";"oliver open.jpg";"oliver open";"0";"0";"0";"0";"21.395166666666665";"-157.74612499999998";"Oahu";"Kailua";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"oliver open";"0";"0"
"625";"2017-03-27";"oliver.jpg";"oliver";"0";"0";"0";"0";"21.395166666666665";"-157.74612499999998";"Oahu";"Kailua";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"shop name oliver";"0";"0"
"626";"2017-02-03";"oneawa market.jpg";"oneawa market";"0";"0";"0";"0";"21.395622222222222";"-157.74476666666666";"Oahu";"Kailua ";"Kailua";"Oneawa St";"1";"Eng";;"bus";"cont";"oneawa market";"0";"0"
"627";"2017-03-25";"oots and kimo fire door.jpg";"oots and kimo fire door ";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"cont";"fire door";"0";"0"
"628";"2017-03-27";"open betty x joe.jpg";"open betty x joe";"0";"0";"0";"0";"21.39515";"-157.74561944444443";"Oahu";"Kailua";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"open betty x joe";"0";"0"
"629";"2017-03-25";"open bikinibird.jpg";"open bikinibird";"0";"0";"0";"0";"21.39243888888889";"-157.74308888888888";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"open sing bikinibird";"0";"0"
"630";"2017-03-25";"open islandsnow.jpg";"open islandsnow";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"Open sign";"0";"0"
"631";"2017-03-27";"open kailua living.jpg";"open kailua living";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Oneawa St";"1";"Eng";;"bus";"con";"open kailua living";"0";"0"
"632";"2017-03-27";"open kalapawani.jpg";"open kalapawani";"0";"0";"0";"0";"21.393491666666666";"-157.74484166666664";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"open kalapawani";"0";"0"
"633";"2017-03-07";"open manoa chocolate.jpg";"open manoa chocolate";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Uluniu St";"2";"Eng, Jp";;"bus";"con";"open manoa chocolate";"0";"0"
"634";"2017-03-27";"open olive.jpg";"open olive";"0";"0";"0";"0";"21.395238888888887";"-157.7455";"Oahu";"Kailua";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"open olive";"0";"0"
"635";"2017-03-25";"open panious.jpg";"open panious";"0";"0";"0";"0";"21.393958333333334";"-157.74145555555555";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"open panious";"0";"0"
"636";"2017-03-25";"open sign map shop.jpg";"open sign map shop";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"con";"open sign map shop";"0";"0"
"637";"2017-03-25";"open sign miyoshi.jpg";"open sign miyoshi ";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"open sign miyoshi ";"0";"0"
"638";"2017-03-25";"Open sign urgent care hawaii.jpg";"Open sign urgent care hawaii";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"Open sign urgent care hawaii";"0";"0"
"639";"2017-03-27";"open sign.jpg";"open sign";"0";"0";"0";"0";"21.39723611111111";"-157.74192777777776";"Oahu";"Kailua ";"Kailua";"Uluniu St";"1";"Eng";;"bus";"cont";"open sign";"0";"0"
"640";"2017-03-25";"open sing twin island.jpg";"open sing twin island";"0";"0";"0";"0";"21.392294444444445";"-157.74250833333332";"Oahu";"Kailua ";"Kailua";"Hekili St";"2";"Eng, Hwn";;"bus";"cont";"open sing twin island";"0";"0"
"641";"2017-02-03";"operation hour bee and tea.jpg";"operation hour bee and tea";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"operation hour bee and tea";"0";"0"
"642";"2017-03-25";"operation hour bikinibird.jpg";"operation hour bikinibird";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"operation hour bikinibird";"0";"0"
"643";"2017-03-27";"operation hour madre chocolate.jpg";"operation hour madre chocolate";"0";"0";"0";"0";"21.393691666666665";"-157.74526944444443";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Eng";;"bus";"con";"operation hour madre chocolate";"0";"0"
"644";"2017-03-27";"operation hour muse.jpg";"operation hour muse ";"0";"0";"0";"0";"21.3969";"-157.7427222222222";"Oahu";"Kailua ";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"operation hour muse ";"0";"0"
"645";"2017-03-25";"operation hour pedago.jpg";"operation hour pedago";"0";"0";"0";"0";"21.39313611111111";"-157.74055555555555";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"con";"operation hour pedago";"0";"0"
"646";"2017-03-25";"operation hour teddys burger.jpg";"operation hour teddy's burger";"0";"0";"0";"0";"21.393036111111112";"-157.74056944444442";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"con";"operation hour teddy's burger";"0";"0"
"647";"2017-03-25";"operation hour windward.jpg";"operation hour windward";"0";"0";"0";"0";"21.3918";"-157.74133333333333";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"operation hour windward";"0";"0"
"648";"2017-03-25";"operation hours professional auto detailing.jpg";"operation hours professional auto detailing";"0";"0";"0";"0";"21.392875";"-157.74275277777775";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"operation hours professional auto detailing";"0";"0"
"649";"2017-03-25";"order and pay bee and tea.jpg";"order and pay bee and tea";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"order and pay bee and tea";"0";"0"
"650";"2016-10-28";"order here smoothies whole foods Kailua.jpg";"order here smoothies whole foods Kailua";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Hunakai";"2";"Eng, Jp";;"bus";"cont";"pick up here";"0";"0"
"651";"2016-10-28";"order here smoothies whole foods Kailua.jpg";"order here smoothies whole foods Kailua";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Hunakai";"2";"Eng, Jp";;"bus";"cont";"order here";"0";"0"
"652";"2017-03-25";"Pacific properties.jpg";"Pacific properties";"0";"0";"0";"0";"21.394547222222222";"-157.74325555555555";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"shop name Pacific properties";"0";"0"
"653";"2017-03-25";"Pali bottle shoppe door.jpg";"Pali bottle shoppe door";"0";"0";"0";"0";"21.394730555555554";"-157.74302777777777";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"Pali bottle shoppe door";"0";"0"
"654";"2017-02-03";"Pali lane posters.jpg";"Pali lane posters";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"Pali lane posters";"0";"0"
"655";"2017-02-03";"pali lanes no tap bar.jpg";"pali lanes no tap bar";"0";"0";"0";"0";"21.39238611111111";"-157.74217222222222";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"pali lanes no tap bar";"0";"0"
"656";"2017-03-25";"Pali lanes parking.jpg";"Pali lanes parking";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"parking ";"0";"0"
"657";"2017-02-03";"Pali lanes poster.jpg";"Pali lanes poster ";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"Pali lanes poster ";"0";"0"
"658";"2017-03-25";"Pali Lanes.jpg";"Pali Lanes";"1";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"shop sign Pali lanes";"0";"0"
"659";"2017-03-25";"Pali shoppe wall.jpg";"Pali shoppe wall ";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"shop name pali shoppe wall";"0";"0"
"660";"2017-03-25";"panioius.jpg";"panioius";"0";"0";"0";"0";"21.393980555555554";"-157.74149999999997";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"shop name panious";"0";"0"
"661";"2017-03-25";"Paniolos wal.jpg";"Paniolos wal";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"shop name paniolos";"0";"0"
"662";"2017-03-27";"paolani apt.jpg";"paolani apt";"0";"0";"0";"0";"21.393988888888888";"-157.74543888888888";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Hwn";;"bus";"con";"shop name paolani apt";"0";"0"
"663";"2017-02-03";"paradise sc Japanese sign.jpg";"paradise sc Japanese sign";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Jp";;"bus";"cont";"paradise sc Japanese sign";"0";"0"
"664";"2017-03-25";"paradise sc we are open sign.jpg";"paradise sc we are open sign";"0";"0";"0";"0";"21.392155555555554";"-157.74223333333333";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"paradise sc we are open sign";"0";"0"
"665";"2017-03-25";"paradise sc.jpg";"paradise sc";"0";"0";"0";"0";"21.392155555555554";"-157.74223333333333";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"shop name paradise sc";"0";"0"
"666";"2017-03-27";"parking costomer.jpg";"parking costomer";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"parking costomer";"0";"0"
"667";"2017-02-03";"parking for portugues only.jpg";"parking for portugues only";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Oneawa St";"1";"Eng";;"bus";"con";"parking for portugues only";"0";"0"
"668";"2017-03-25";"paul blow.jpg";"paul blow";"0";"0";"0";"0";"21.393508333333333";"-157.74229444444444";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"paul blow";"0";"0"
"669";"2016-10-28";"Peanut butter whole foods kailua.jpg";"Peanut butter whole foods kailua";"0";"1";"0";"0";"21.393744444444444";"-157.74290555555555";"Oahu";"Kailua";"Kailua";"Hunakai";"2";"Eng, Jp";;"bus";"cont";"How to grind own peanut butter";"0";"0"
"670";"2017-03-25";"pedago backboad so much joy with.jpg";"pedago backboad so much joy with";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"con";"pedago backboad so much joy with";"0";"0"
"671";"2017-03-25";"Pedago bicycle blackbord.jpg";"Pedago bicycle blackbord";"0";"1";"0";"0";"21.393075";"-157.7405861111111";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"con";"Pedago bicycle blackbord";"0";"0"
"672";"2017-03-25";"pedago electric bicycle.jpg";"pedago electric bicycle";"0";"0";"0";"0";"21.392975";"-157.7406";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Jp";;"bus";"con";"pedago electric bicycle";"0";"0"
"673";"2017-03-25";"pedago hello fun window.jpg";"pedago hello fun window";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"con";"pedago hello fun window";"0";"0"
"674";"2017-03-25";"pedago rental sales.jpg";"pedago rental sales";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"con";"pedago rental sales";"0";"0"
"675";"2017-03-25";"pedago.jpg";"pedago";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"con";"pedago ";"0";"0"
"676";"2017-03-25";"pedego rent me.jpg";"pedego rent me ";"0";"0";"0";"0";"21.392855555555556";"-157.7405861111111";"Oahu";"Kailua ";"Kailua";"Hahani St";"2";"Eng, Jp";;"bus";"con";"pedego rent me ";"0";"0"
"677";"2017-02-03";"pharmacy trash can.jpg";"pharmacy trash can";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Oneawa St";"1";"Eng";;"bus";"cont";"pharmacy trash can";"0";"0"
"678";"2017-02-03";"pho bale.jpg";"pho bale";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"pho bale";"0";"0"
"679";"2017-03-25";"phone number operation time of location.jpg";"phone number operation time of location";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"phone number operation time of location";"0";"0"
"680";"2017-02-19";"picket fence florist.jpg";"picket fence florist";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"picket fence florist";"0";"0"
"681";"2017-04-01";"pillbox bike parking.jpg";"pillbox bike parking";"1";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kaelepulu Dr";"0";;;;;;"0";"0"
"682";"2017-04-01";"pillbox kaelepulu.jpg";"pillbox kaelepulu";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kaelepulu Dr";"1";"Hwn";;;"con";"pillbox kaelepulu";"0";"0"
"683";"2017-04-01";"pillbox trail 1.jpg";"pillbox trail 1";"1";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kaelepulu Dr";"0";;;;;"pillbox trail 1";"0";"0"
"684";"2017-04-01";"pillbox trail 2.jpg";"pillbox trail 2";"1";"0";"0";"0";"21.390225";"-157.7177111111111";"Oahu";"Kailua";"Kailua";"Kaelepulu Dr";"0";;;;;;"0";"0"
"685";"2017-04-01";"pillbox trail 3.jpg";"pillbox trail 3";"1";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kaelepulu Dr";"0";;;;;;"0";"0"
